source_id,dataset,name,category,subcategory,longitude,latitude,observed_date,source
6a6af8f13c4ecfd6914fbe50,propertigo,,Tanah,Dijual,110.41357494814514,-7.660763144890368,,mapid_missions
6a6af8f13c4ecfd6914fbe51,propertigo,,Tanah,Dijual,110.41383998829633,-7.659960307095151,,mapid_missions
6a6af8f13c4ecfd6914fbe52,propertigo,,Tanah,Dijual,110.41373691400042,-7.659564386907238,,mapid_missions
6a6af8f13c4ecfd6914fbe53,propertigo,,Tanah,Dijual,110.41379001872929,-7.659301231433956,,mapid_missions
6a6af8f13c4ecfd6914fbe54,propertigo,,Tanah,Dijual,110.41590438095227,-7.6574105276477065,,mapid_missions
6a6af8f13c4ecfd6914fbe55,propertigo,,Tanah,Dijual,110.41726872624781,-7.654018837935557,,mapid_missions
6a6af8f13c4ecfd6914fbe56,propertigo,,Tanah,Dijual,110.42602519749897,-7.625163627519499,,mapid_missions
6a6af8f13c4ecfd6914fbe57,propertigo,,Tanah,Dijual,110.42845784026196,-7.624272640408851,,mapid_missions
6a6af8f13c4ecfd6914fbe58,propertigo,,Tanah,Dijual,110.45454326118806,-7.620107631134856,,mapid_missions
6a6af8f13c4ecfd6914fbe59,propertigo,,Tanah,Dijual,110.42856189669214,-7.671819090976444,,mapid_missions
6a6af8f13c4ecfd6914fbe5a,propertigo,,Tanah,Dijual,110.42805658094431,-7.673607805791195,,mapid_missions
6a6af8f13c4ecfd6914fbe5b,propertigo,,Rumah,Disewa,110.41923005021698,-7.691732541165307,,mapid_missions
6a6af8f13c4ecfd6914fbe5c,propertigo,,Tanah,Dijual,110.41042351114555,-7.708105933399994,,mapid_missions
6a6af8f13c4ecfd6914fbe5d,propertigo,,Tanah,Disewa,110.40828770258292,-7.711767341201935,,mapid_missions
6a900aa8feb918c6aef165f6,struckgo,Aciq Minimarket,Minimarket/supermarket,,110.36550202388293,-7.772064174048648,,mapid_missions
6a818a240f19727ae9aa780c,struckgo,Alfamart,Minimarket/supermarket,,110.41669739999998,-7.698454400000015,,mapid_missions
6a818a240f19727ae9aa780e,struckgo,Alfamart,Minimarket/supermarket,,110.41669739999998,-7.698454400000015,,mapid_missions
6a852a45a0afb84463f9cdf0,struckgo,Alfamart,Minimarket/supermarket,,110.36143649999997,-7.7897893999999965,,mapid_missions
6a8d67a5872d148e0d5a122d,struckgo,Aurel Juice,Warung/kaki lima,,110.36373898178579,-7.7714375724024745,,mapid_missions
6a6af8f23c4ecfd6914fc033,struckgo,Ayam Bakar Artomoro,Restoran,,110.37844741622888,-7.732129857583857,,mapid_missions
6a6af8f33c4ecfd6914fc26f,struckgo,Ayam Bakar Artomoro,Restoran/kafe,,110.3783705095924,-7.731900005485156,,mapid_missions
6a6af8f23c4ecfd6914fc03d,struckgo,Ayam Bebek Mbok Mey & Xia Dimsum,Restoran,,110.39363453695114,-7.763056184611926,,mapid_missions
6a6af8f23c4ecfd6914fc03f,struckgo,Ayam Geprek Bu Rini Pandega Marta,Restoran,,110.37686429942124,-7.755880482722731,,mapid_missions
6a89c787e4dbc3e83b85fdbd,struckgo,Ayam geprek mbak ayu jlagran,E-commerce,,110.36516584169453,-7.770965934762972,,mapid_missions
6a6af8f23c4ecfd6914fc0c9,struckgo,Ayam Goreng Bu Ranti,Restoran/kafe,,110.42612041620418,-7.831679557880761,,mapid_missions
6a6af8f23c4ecfd6914fc041,struckgo,Ayam Goreng Pak SIP,Warung,,110.38160117181775,-7.765915374139482,,mapid_missions
6a8f0d8680d0b2d558774955,struckgo,Batagor Aditya,Warung/kaki lima,,110.36816778941176,-7.773420922770564,,mapid_missions
6a6af8f23c4ecfd6914fc006,struckgo,Bubur Ayam Bandung Mandiri,Kaki Lima/street food,,110.37471607661956,-7.7602377356305965,,mapid_missions
6a83d8c6a0afb84463f9cd74,struckgo,Bubur ayam braling,Warung/kaki lima,,110.37331499999993,-7.770253299999976,,mapid_missions
6a83d8c6a0afb84463f9cd75,struckgo,Bubur ayam braling,Warung/kaki lima,,110.37331499999993,-7.770253299999976,,mapid_missions
6a83d8c6a0afb84463f9cd76,struckgo,Bubur ayam braling,Warung/kaki lima,,110.37331499999993,-7.770253299999976,,mapid_missions
6a852a45a0afb84463f9cdf1,struckgo,CFC Satsiun tugu,Warung/kaki lima,,110.3631767,-7.789638299999973,,mapid_missions
