source_id,kind,name,longitude,latitude,observed_at,source
6a82de1b9870dcf66e45cbce,halte,Halte Trans Jogja - Rumah Sakit JIH,110.40306825464654,-7.758864508605257,2026-08-17T10:10:35.756Z,mapid_activities
6a82ded538bb192425f4f90b,halte,Halte Trans Jogja - Rumah Sakit JIH,110.40306825464654,-7.758864508605257,2026-08-17T10:13:41.242Z,mapid_activities
6a82cdd738bb192425f4e63f,halte,Halte Trans Jogja - Sahid Jwalk,110.41467764321357,-7.779562163344735,2026-08-17T09:01:11.229Z,mapid_activities
6a8a7c760d6732db988bef49,halte,Halte Trans Jogja - Samsat,110.3598252281177,-7.787233112145842,2026-08-23T04:52:06.633Z,mapid_activities
6a828f544fd70be4125ccb42,halte,Halte Trans Jogja - SMK N 3 Yogyakarta,110.3667686316013,-7.777989337320522,2026-08-17T04:34:28.669Z,mapid_activities
6a8293484fd70be4125cd110,halte,Halte Trans Jogja - SMP N 6 Yogyakarta,110.36691755255441,-7.7780981116151,2026-08-17T04:51:20.327Z,mapid_activities
6a82da6f38bb192425f4f346,halte,Halte Trans Jogja - Stiekes Guna Bangsa,110.4089714942125,-7.760718057518275,2026-08-17T09:54:55.151Z,mapid_activities
6a86dc1a0235f477d3591718,halte,Halte Trans Jogja - Terminal Prambanan,110.48986020764943,-7.755608814123619,2026-08-20T10:51:06.201Z,mapid_activities
6a82820238bb192425f486c2,halte,Halte Trans Jogja - TVRI A,110.3617426750921,-7.765335064352419,2026-08-17T03:37:38.828Z,mapid_activities
6a82835d70c999b67933de3c,halte,Halte Trans Jogja - TVRI B,110.36154970733827,-7.765368671949033,2026-08-17T03:43:25.340Z,mapid_activities
6a82dc184fd70be4125d2627,halte,Halte Trans Jogja - UPN Veteran Yogyakarta,110.40806741092467,-7.760728614312441,2026-08-17T10:02:00.591Z,mapid_activities
6a82e30a4fd70be4125d2d6a,halte,Halte Trans Jogja Malioboro 1,110.36611799999429,-7.790883300005817,2026-08-17T10:31:38.643Z,mapid_activities
6a82d5b94fd70be4125d2080,halte,Halte trans jogja malioboro 2,110.36562749998262,-7.7952391999944695,2026-08-17T09:34:49.926Z,mapid_activities
6a840c5a3dbe4dacc783b887,halte,Halte Trans Jogja Malioboro 3,110.36507829994969,-7.799986199978221,2026-08-18T07:40:10.874Z,mapid_activities
6a83d6f83dbe4dacc7838031,halte,Halte Transit Perumahan Nogotirto,110.33623999999998,-7.7637633,2026-08-18T03:52:24.847Z,mapid_activities
6a91863952d86e03b51d0b68,halte,Halte TransJogja Kosudgama,110.37864632376045,-7.776138860234752,2026-08-28T12:59:37.950Z,mapid_activities
6a82e8ed9870dcf66e45d4d9,halte,Halte TransJogja Malioboro Ujung depan Tourism Police Pos Terpadu Gumaton Polresta Yogyakarta,110.36632910002066,-7.790092900017953,2026-08-17T10:56:45.699Z,mapid_activities
6a829fb54fd70be4125ce16f,halte,Halte Tugu Adipura Bantul,110.32701870074868,-7.8891973101476935,2026-08-17T05:44:21.130Z,mapid_activities
6a8d37e352d86e03b51a8a8b,halte,Halte UAD Ring Road Selatan A,110.38305739882435,-7.835201499990965,2026-08-25T06:36:19.651Z,mapid_activities
6a8d35ac52d86e03b51a85d0,halte,Halte UAD Ring Road Selatan B,110.38316997516313,-7.834879472745257,2026-08-25T06:26:52.296Z,mapid_activities
6a92d63852d86e03b51dd95f,halte,Halte UIN Sunan Kalijaga A,110.39484944411095,-7.786173028766598,2026-08-29T12:53:12.861Z,mapid_activities
6a92d56952d86e03b51dd824,halte,Halte UIN Sunan Kalijaga B,110.39475350037242,-7.785849771517988,2026-08-29T12:49:45.573Z,mapid_activities
6a8aa54452d86e03b5194550,halte,Halte UMY A,110.32444409436187,-7.810657652078407,2026-08-23T07:46:12.979Z,mapid_activities
6a8d308152d86e03b51a7f89,halte,Halte UMY B,110.32462846981775,-7.811840322546502,2026-08-25T06:04:49.765Z,mapid_activities
6a881881d57440d48a1f338f,halte,Halte Universitas Aisyiyah,110.33444891103596,-7.768264919779568,2026-08-21T09:21:05.531Z,mapid_activities
6a8aa2870d6732db988c21e1,halte,Halte Universitas Alma Ata,110.32421513238114,-7.817894228385825,2026-08-23T07:34:31.685Z,mapid_activities
6a8929d6478dc3b356b72ecf,halte,Halte UNU Yogyakarta,110.37641803537275,-7.819695073497641,2026-08-22T04:47:18.055Z,mapid_activities
6a92db7152d86e03b51ddde5,halte,Halte UNY Colombo,110.38656560827559,-7.777823342371818,2026-08-29T13:15:29.237Z,mapid_activities
6a92ccbc52d86e03b51dc541,halte,Halte UTY Glagahsari A,110.38845509999442,-7.8055499000184625,2026-08-29T12:12:44.718Z,mapid_activities
6a92ce6f52d86e03b51dc8b3,halte,Halte UTY Glagahsari B,110.38831021032229,-7.805633045569223,2026-08-29T12:19:59.344Z,mapid_activities
6a88121d3be6880665733ccf,halte,Halte UTY Ring Road Utara A,110.35658642659928,-7.747408105067673,2026-08-21T08:53:49.519Z,mapid_activities
6a881274d57440d48a1f2d75,halte,Halte UTY Ring Road Utara B,110.35660505785461,-7.747125914016451,2026-08-21T08:55:16.143Z,mapid_activities
6a8cfb1f52d86e03b51a5dd9,halte,Halte Vokasi UGM,110.3749454685335,-7.774505145151281,2026-08-25T02:17:03.498Z,mapid_activities
6a88161e3be68806657340a3,halte,Halte Westlake A,110.34117041124347,-7.749276526847169,2026-08-21T09:10:54.186Z,mapid_activities
6a8816c83be688066573417a,halte,Halte Westlake B,110.34059008339136,-7.7498131160638195,2026-08-21T09:13:44.113Z,mapid_activities
6a8a4a850d6732db988bcd57,halte,Halte Widya Wiwaha 1 di Depan STIE Widya Wiwaha,110.37767625974362,-7.822836023204786,2026-08-23T01:19:01.011Z,mapid_activities
6a8a48c852d86e03b518e997,halte,Halte Widya Wiwaha 2 di Depan STIE Widya Wiwaha,110.3775313827116,-7.822642587588206,2026-08-23T01:11:36.248Z,mapid_activities
6a892c78478dc3b356b73285,halte,Halte Widya Wiwaha A,110.3776611400803,-7.82283338362798,2026-08-22T04:58:32.808Z,mapid_activities
6a892be252d86e03b5183957,halte,Halte Widya Wiwaha B,110.37752046468955,-7.822636894332774,2026-08-22T04:56:02.444Z,mapid_activities
6a892e6b52d86e03b5183f3e,halte,Halte Wirosaban,110.37912839996574,-7.824796199990388,2026-08-22T05:06:51.201Z,mapid_activities
6a92c82652d86e03b51dbb4a,halte,Halte Wonocatur,110.40645039690395,-7.798686441635368,2026-08-29T11:53:10.481Z,mapid_activities
6a8d0f6152d86e03b51a6841,halte,HalteTPB Teknik UGM 1 (Utara),110.37472961354655,-7.7641003755050235,2026-08-25T03:43:29.685Z,mapid_activities
