trip_id,service_id,train_number,stop_sequence,stop_id,station_name_raw,scheduled_time_raw,scheduled_time_local,day_offset,source_file,source_page,effective_from,effective_until,source_last_updated,freshness_as_of,freshness_status
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,1,rail-yogyakarta-ee79e4bf,Yogyakarta,05:05,05:05,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,2,rail-lempuyangan-165ee6f0,Lempuyangan,05:10,05:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,3,rail-maguwo-489e95b8,Maguwo,05:17,05:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,4,rail-brambanan-00e94f37,Brambanan,05:26,05:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,5,rail-srowot-56a56498,Srowot,05:33,05:33,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,6,rail-klaten-e7b4990a,Klaten,05:40,05:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,7,rail-ceper-ad02f5e6,Ceper,05:49,05:49,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,8,rail-delanggu-cb9b7971,Delanggu,05:56,05:56,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,9,rail-gawok-67f76c7a,Gawok,06:03,06:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,10,rail-purwosari-e43dd915,Purwosari,06:11,06:11,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,11,rail-solobalapan-924cecca,Solobalapan,06:16,06:16,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,12,rail-solojebres-abe3e7be,Solojebres,06:21,06:21,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-720,krl_yogyakarta_palur,720,13,rail-palur-afe08766,Palur,06:26,06:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,1,rail-yogyakarta-ee79e4bf,Yogyakarta,06:00,06:00,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,2,rail-lempuyangan-165ee6f0,Lempuyangan,06:06,06:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,3,rail-maguwo-489e95b8,Maguwo,06:13,06:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,4,rail-brambanan-00e94f37,Brambanan,06:21,06:21,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,5,rail-srowot-56a56498,Srowot,06:28,06:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,6,rail-klaten-e7b4990a,Klaten,06:35,06:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,7,rail-ceper-ad02f5e6,Ceper,06:44,06:44,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,8,rail-delanggu-cb9b7971,Delanggu,06:51,06:51,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,9,rail-gawok-67f76c7a,Gawok,06:57,06:57,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,10,rail-purwosari-e43dd915,Purwosari,07:04,07:04,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,11,rail-solobalapan-924cecca,Solobalapan,07:10,07:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,12,rail-solojebres-abe3e7be,Solojebres,07:15,07:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-730f,krl_yogyakarta_palur,730F,13,rail-palur-afe08766,Palur,07:20,07:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,1,rail-yogyakarta-ee79e4bf,Yogyakarta,07:05,07:05,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,2,rail-lempuyangan-165ee6f0,Lempuyangan,07:10,07:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,3,rail-maguwo-489e95b8,Maguwo,07:17,07:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,4,rail-brambanan-00e94f37,Brambanan,07:25,07:25,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,5,rail-srowot-56a56498,Srowot,07:32,07:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,6,rail-klaten-e7b4990a,Klaten,07:39,07:39,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,7,rail-ceper-ad02f5e6,Ceper,07:48,07:48,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,8,rail-delanggu-cb9b7971,Delanggu,07:55,07:55,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,9,rail-gawok-67f76c7a,Gawok,08:01,08:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,10,rail-purwosari-e43dd915,Purwosari,08:09,08:09,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,11,rail-solobalapan-924cecca,Solobalapan,08:16,08:16,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,12,rail-solojebres-abe3e7be,Solojebres,08:23,08:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-702,krl_yogyakarta_palur,702,13,rail-palur-afe08766,Palur,08:29,08:29,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,1,rail-yogyakarta-ee79e4bf,Yogyakarta,07:54,07:54,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,2,rail-lempuyangan-165ee6f0,Lempuyangan,07:59,07:59,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,3,rail-maguwo-489e95b8,Maguwo,08:06,08:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,4,rail-brambanan-00e94f37,Brambanan,08:14,08:14,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,5,rail-srowot-56a56498,Srowot,08:21,08:21,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,6,rail-klaten-e7b4990a,Klaten,08:28,08:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,7,rail-ceper-ad02f5e6,Ceper,08:37,08:37,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,8,rail-delanggu-cb9b7971,Delanggu,08:44,08:44,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,9,rail-gawok-67f76c7a,Gawok,08:51,08:51,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,10,rail-purwosari-e43dd915,Purwosari,08:59,08:59,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,11,rail-solobalapan-924cecca,Solobalapan,09:06,09:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,12,rail-solojebres-abe3e7be,Solojebres,09:12,09:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-712,krl_yogyakarta_palur,712,13,rail-palur-afe08766,Palur,09:18,09:18,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,1,rail-yogyakarta-ee79e4bf,Yogyakarta,08:49,08:49,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,2,rail-lempuyangan-165ee6f0,Lempuyangan,08:54,08:54,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,3,rail-maguwo-489e95b8,Maguwo,09:01,09:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,4,rail-brambanan-00e94f37,Brambanan,09:09,09:09,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,5,rail-srowot-56a56498,Srowot,09:16,09:16,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,6,rail-klaten-e7b4990a,Klaten,09:23,09:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,7,rail-ceper-ad02f5e6,Ceper,09:32,09:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,8,rail-delanggu-cb9b7971,Delanggu,09:39,09:39,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,9,rail-gawok-67f76c7a,Gawok,09:45,09:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,10,rail-purwosari-e43dd915,Purwosari,09:51,09:51,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,11,rail-solobalapan-924cecca,Solobalapan,10:00,10:00,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,12,rail-solojebres-abe3e7be,Solojebres,10:06,10:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-722,krl_yogyakarta_palur,722,13,rail-palur-afe08766,Palur,10:12,10:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,1,rail-yogyakarta-ee79e4bf,Yogyakarta,10:56,10:56,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,2,rail-lempuyangan-165ee6f0,Lempuyangan,11:01,11:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,3,rail-maguwo-489e95b8,Maguwo,11:08,11:08,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,4,rail-brambanan-00e94f37,Brambanan,11:16,11:16,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,5,rail-srowot-56a56498,Srowot,11:23,11:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,6,rail-klaten-e7b4990a,Klaten,11:30,11:30,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,7,rail-ceper-ad02f5e6,Ceper,11:39,11:39,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,8,rail-delanggu-cb9b7971,Delanggu,11:47,11:47,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,9,rail-gawok-67f76c7a,Gawok,11:52,11:52,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,10,rail-purwosari-e43dd915,Purwosari,12:00,12:00,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,11,rail-solobalapan-924cecca,Solobalapan,12:06,12:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,12,rail-solojebres-abe3e7be,Solojebres,12:12,12:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-704,krl_yogyakarta_palur,704,13,rail-palur-afe08766,Palur,12:18,12:18,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,1,rail-yogyakarta-ee79e4bf,Yogyakarta,12:07,12:07,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,2,rail-lempuyangan-165ee6f0,Lempuyangan,12:12,12:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,3,rail-maguwo-489e95b8,Maguwo,12:19,12:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,4,rail-brambanan-00e94f37,Brambanan,12:27,12:27,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,5,rail-srowot-56a56498,Srowot,12:34,12:34,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,6,rail-klaten-e7b4990a,Klaten,12:41,12:41,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,7,rail-ceper-ad02f5e6,Ceper,12:50,12:50,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,8,rail-delanggu-cb9b7971,Delanggu,12:57,12:57,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,9,rail-gawok-67f76c7a,Gawok,13:03,13:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,10,rail-purwosari-e43dd915,Purwosari,13:10,13:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,11,rail-solobalapan-924cecca,Solobalapan,13:17,13:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,12,rail-solojebres-abe3e7be,Solojebres,13:24,13:24,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-724,krl_yogyakarta_palur,724,13,rail-palur-afe08766,Palur,13:30,13:30,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,1,rail-yogyakarta-ee79e4bf,Yogyakarta,13:57,13:57,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,2,rail-lempuyangan-165ee6f0,Lempuyangan,14:02,14:02,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,3,rail-maguwo-489e95b8,Maguwo,14:10,14:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,4,rail-brambanan-00e94f37,Brambanan,14:19,14:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,5,rail-srowot-56a56498,Srowot,14:26,14:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,6,rail-klaten-e7b4990a,Klaten,14:33,14:33,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,7,rail-ceper-ad02f5e6,Ceper,14:42,14:42,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,8,rail-delanggu-cb9b7971,Delanggu,14:49,14:49,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,9,rail-gawok-67f76c7a,Gawok,14:56,14:56,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,10,rail-purwosari-e43dd915,Purwosari,15:03,15:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,11,rail-solobalapan-924cecca,Solobalapan,15:09,15:09,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,12,rail-solojebres-abe3e7be,Solojebres,15:15,15:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-714,krl_yogyakarta_palur,714,13,rail-palur-afe08766,Palur,15:21,15:21,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,1,rail-yogyakarta-ee79e4bf,Yogyakarta,15:01,15:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,2,rail-lempuyangan-165ee6f0,Lempuyangan,15:06,15:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,3,rail-maguwo-489e95b8,Maguwo,15:13,15:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,4,rail-brambanan-00e94f37,Brambanan,15:22,15:22,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,5,rail-srowot-56a56498,Srowot,15:29,15:29,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,6,rail-klaten-e7b4990a,Klaten,15:36,15:36,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,7,rail-ceper-ad02f5e6,Ceper,15:45,15:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,8,rail-delanggu-cb9b7971,Delanggu,15:52,15:52,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,9,rail-gawok-67f76c7a,Gawok,15:58,15:58,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,10,rail-purwosari-e43dd915,Purwosari,16:06,16:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,11,rail-solobalapan-924cecca,Solobalapan,16:13,16:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,12,rail-solojebres-abe3e7be,Solojebres,16:19,16:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-706,krl_yogyakarta_palur,706,13,rail-palur-afe08766,Palur,16:25,16:25,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,1,rail-yogyakarta-ee79e4bf,Yogyakarta,16:10,16:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,2,rail-lempuyangan-165ee6f0,Lempuyangan,16:15,16:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,3,rail-maguwo-489e95b8,Maguwo,16:22,16:22,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,4,rail-brambanan-00e94f37,Brambanan,16:30,16:30,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,5,rail-srowot-56a56498,Srowot,16:37,16:37,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,6,rail-klaten-e7b4990a,Klaten,16:44,16:44,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,7,rail-ceper-ad02f5e6,Ceper,16:53,16:53,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,8,rail-delanggu-cb9b7971,Delanggu,17:12,17:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,9,rail-gawok-67f76c7a,Gawok,17:18,17:18,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,10,rail-purwosari-e43dd915,Purwosari,17:26,17:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,11,rail-solobalapan-924cecca,Solobalapan,17:35,17:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
